Id,Remark,Name,Icon,Desc,Type,TypeNum,备注,Synthesis,MaxNum,Shop,CurrencyType,Value,PurchaseRestriction,Quality
614010,课间碎光钥匙扣(次品),614010Name,614010Icon,614010Text,13,,,,999,,1,200,,1
614011,校服晚风钥匙扣(次品),614011Name,614011Icon,614011Text,13,,,,999,,1,200,,1
614012,操场落日钥匙扣(次品),614012Name,614012Icon,614012Text,13,,,,999,,1,300,,2
614013,图书馆秘思钥匙扣(次品),614013Name,614013Icon,614013Text,13,,,,999,,1,300,,2
614014,天台告白钥匙扣(次品),614014Name,614014Icon,614014Text,13,,,,999,,1,300,,2
614015,月下青衫钥匙扣(次品),614015Name,614015Icon,614015Text,13,,,,999,,1,300,,2
614016,桃枝执扇钥匙扣(次品),614016Name,614016Icon,614016Text,13,,,,999,,1,300,,2
614017,山河辞赋钥匙扣(次品),614017Name,614017Icon,614017Text,13,,,,999,,1,300,,2
614018,云袖清欢钥匙扣(次品),614018Name,614018Icon,614018Text,13,,,,999,,1,300,,2
614019,灯影红笺钥匙扣(次品),614019Name,614019Icon,614019Text,13,,,,999,,1,300,,2
614020,霓虹战姬钥匙扣(次品),614020Name,614020Icon,614020Text,13,,,,999,,1,400,,3
614021,深空巡卫钥匙扣(次品),614021Name,614021Icon,614021Text,13,,,,999,,1,400,,3
614022,机甲星旅钥匙扣(次品),614022Name,614022Icon,614022Text,13,,,,999,,1,400,,3
614023,雨夜刃影钥匙扣(次品),614023Name,614023Icon,614023Text,13,,,,999,,1,400,,3
614024,虚空战歌钥匙扣(次品),614024Name,614024Icon,614024Text,13,,,,999,,1,400,,3
614025,猫屿午后钥匙扣(次品),614025Name,614025Icon,614025Text,13,,,,999,,1,400,,3
614026,雪落狐踪钥匙扣(次品),614026Name,614026Icon,614026Text,13,,,,999,,1,500,,4
614027,深海人鱼钥匙扣(次品),614027Name,614027Icon,614027Text,13,,,,999,,1,500,,4
614028,林间萤火钥匙扣(次品),614028Name,614028Icon,614028Text,13,,,,999,,1,500,,4
614029,浅海碎浪钥匙扣(次品),614029Name,614029Icon,614029Text,13,,,,999,,1,600,,5
615000,星野休憩T-恤(次品),615000Name,615000Icon,615000Text,13,,,,999,,1,200,,1
615001,晚风橘绘T-恤(次品),615001Name,615001Icon,615001Text,13,,,,999,,1,200,,1
615002,窗边白笺T-恤(次品),615002Name,615002Icon,615002Text,13,,,,999,,1,200,,1
615003,青空信约T-恤(次品),615003Name,615003Icon,615003Text,13,,,,999,,1,200,,1
615004,樱花私语T-恤(次品),615004Name,615004Icon,615004Text,13,,,,999,,1,200,,1
615005,星轨魔导T-恤(次品),615005Name,615005Icon,615005Text,13,,,,999,,1,200,,1
615006,雾境魔女T-恤(次品),615006Name,615006Icon,615006Text,13,,,,999,,1,200,,1
615007,月光咒印T-恤(次品),615007Name,615007Icon,615007Text,13,,,,999,,1,200,,1
615008,冰晶灵使T-恤(次品),615008Name,615008Icon,615008Text,13,,,,999,,1,200,,1
615009,云间神谕T-恤(次品),615009Name,615009Icon,615009Text,13,,,,999,,1,200,,1
615010,课间碎光T-恤(次品),615010Name,615010Icon,615010Text,13,,,,999,,1,200,,1
615011,校服晚风T-恤(次品),615011Name,615011Icon,615011Text,13,,,,999,,1,200,,1
615012,操场落日T-恤(次品),615012Name,615012Icon,615012Text,13,,,,999,,1,300,,2
615013,图书馆秘思T-恤(次品),615013Name,615013Icon,615013Text,13,,,,999,,1,300,,2
615014,天台告白T-恤(次品),615014Name,615014Icon,615014Text,13,,,,999,,1,300,,2
615015,月下青衫T-恤(次品),615015Name,615015Icon,615015Text,13,,,,999,,1,300,,2
615016,桃枝执扇T-恤(次品),615016Name,615016Icon,615016Text,13,,,,999,,1,300,,2
615017,山河辞赋T-恤(次品),615017Name,615017Icon,615017Text,13,,,,999,,1,300,,2
615018,云袖清欢T-恤(次品),615018Name,615018Icon,615018Text,13,,,,999,,1,300,,2
615019,灯影红笺T-恤(次品),615019Name,615019Icon,615019Text,13,,,,999,,1,300,,2
615020,霓虹战姬T-恤(次品),615020Name,615020Icon,615020Text,13,,,,999,,1,400,,3
615021,深空巡卫T-恤(次品),615021Name,615021Icon,615021Text,13,,,,999,,1,400,,3
615022,机甲星旅T-恤(次品),615022Name,615022Icon,615022Text,13,,,,999,,1,400,,3
615023,雨夜刃影T-恤(次品),615023Name,615023Icon,615023Text,13,,,,999,,1,400,,3
615024,虚空战歌T-恤(次品),615024Name,615024Icon,615024Text,13,,,,999,,1,400,,3
615025,猫屿午后T-恤(次品),615025Name,615025Icon,615025Text,13,,,,999,,1,400,,3
615026,雪落狐踪T-恤(次品),615026Name,615026Icon,615026Text,13,,,,999,,1,500,,4
615027,深海人鱼T-恤(次品),615027Name,615027Icon,615027Text,13,,,,999,,1,500,,4
615028,林间萤火T-恤(次品),615028Name,615028Icon,615028Text,13,,,,999,,1,500,,4
615029,浅海碎浪T-恤(次品),615029Name,615029Icon,615029Text,13,,,,999,,1,600,,5
